Vrus taxid	Virus name	Virus refseq 	Host tax id	pmid	Evidence
180816	Stx2 converting phage I	NC_003525.1	1116141	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116141	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116141	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116141	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116141	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116147	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116147	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116147	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116147	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116147	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116147	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116147	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116147	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116148	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116148	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116148	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116148	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116148	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116148	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116148	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116148	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116149	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116149	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116149	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116149	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116149	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116149	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116149	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116149	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116150	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116150	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116150	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116150	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116150	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116150	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116150	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116150	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116151	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116151	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116151	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116151	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116151	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116151	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116151	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116151	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116142	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116142	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116142	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116142	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116142	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116142	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116142	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116142	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1125639	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1125639	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1125639	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1125639	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1125639	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1125639	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1125639	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1125639	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1125640	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1125640	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1125640	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1125640	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1125640	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1125640	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1125640	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1125640	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116143	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116143	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116143	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116143	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116143	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116143	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116143	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116143	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116144	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116144	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116144	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116144	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116144	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116144	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116144	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116144	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116145	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116145	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116145	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116145	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116145	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116145	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116145	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116145	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116146	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116146	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116146	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116146	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116146	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116146	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116146	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116146	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116045	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116045	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116045	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116045	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116045	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116045	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116045	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116045	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116046	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116046	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116046	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116046	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116046	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116046	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116046	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116046	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116152	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116152	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116152	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116152	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1116152	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116152	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116152	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116152	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116038	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116038	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1116038	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116038	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116038	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116038	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116038	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116038	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116038	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116038	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116038	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116038	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116038	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116039	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116039	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116039	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116039	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116039	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116039	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116039	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116039	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116039	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116040	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116040	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116040	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116040	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116040	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116040	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116040	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116040	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116040	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116040	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116040	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116040	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116040	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116041	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116041	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116041	27533034	tRNAs
1124654	Escherichia phage TL-2011b	NC_019445.1	1116041	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116041	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116041	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116041	27533034	tRNAs
343516	Escherichia phage phiV10	NC_007804.2	1116041	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116041	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116041	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116041	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116042	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116042	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116042	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116042	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116042	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116042	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116042	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116042	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116042	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116042	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116042	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116042	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116042	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116043	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116043	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116043	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116043	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116043	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116043	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116043	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116043	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116043	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116043	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116043	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116043	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116043	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116044	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116044	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116044	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116044	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116044	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116044	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116044	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116044	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116131	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116131	27533034	tRNAs
1127357	Salmonella phage SPN9CC	NC_017985.1	1116131	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116131	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116131	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116131	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116131	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116131	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116131	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116047	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116047	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116047	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116047	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116047	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116047	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116047	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116047	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116047	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116056	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116056	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116056	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116056	27533034	tRNAs
10678	Escherichia virus P1	NC_005856.1	1116056	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116056	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116056	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116056	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116056	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116048	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116048	27533034	tRNAs
10678	Escherichia virus P1	NC_005856.1	1116048	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116048	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116048	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1116048	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116048	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116048	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116048	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116048	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116048	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116049	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116049	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116049	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116049	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116049	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1116049	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116049	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116049	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116049	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116049	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116049	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116049	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116049	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116050	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116050	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116050	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116050	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116050	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1116050	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116050	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116050	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116050	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116050	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116050	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116050	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116050	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116051	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116051	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116051	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116051	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116051	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1116051	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116051	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116051	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116051	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116051	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116051	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116051	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116051	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116052	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116052	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116052	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116052	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116052	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1116052	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116052	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116052	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116052	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116052	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116052	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116052	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116052	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116053	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116053	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116053	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116053	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116053	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1116053	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116053	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116053	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116053	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116053	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116053	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116053	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116053	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116054	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116054	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116054	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116054	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116054	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1116054	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116054	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116054	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116054	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116054	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116054	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116054	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116054	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116055	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116055	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116055	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116055	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116055	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1116055	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116055	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116055	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116055	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116055	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116055	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116055	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116055	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116066	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116066	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116066	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116066	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116066	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116066	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1116066	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116066	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116072	27533034	tRNAs
10761	Shigella phage Sf6	NC_005344.1	1116072	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1116072	27533034	tRNAs
1168549	Salmonella phage vB_SosS_Oslo	NC_018279.1	1116072	27533034	tRNAs
173443	Salmonella phage ST64T	NC_004348.1	1116072	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116072	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116072	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116072	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1125642	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1125642	27533034	tRNAs
1147145	Enterobacteria phage HK446	NC_019714.1	1125642	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1125642	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1125642	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1125642	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1125642	27533034	tRNAs
714583	Salmonella phage ST160	NC_014900.1	1125642	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1125641	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1125641	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1125641	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1125641	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1125641	27533034	tRNAs
